"
Hoffenheim
","
Köln
"
Starting XI
1,O. Baumann,[],18,T. Kessler,[]
3,P. Kadeřábek,[],34,K. Rausch,[]
15,J. Toljan,"[('yellow-card', ""71'"")]",15,M. Mavraj,"[('yellow-card', ""84'"")]"
25,N. Süle,[],3,D. Heintz,[]
21,B. Hübner,[],14,J. Hector,[]
6,S. Rudy,[],4,F. Sørensen,[]
8,E. Polanski,"[('sub-out', ""60'"")]",20,S. Özcan,"[('sub-out', ""62'"")]"
18,N. Amiri,[],7,M. Risse,"[('sub-out', ""24'"")]"
22,K. Vogt,[],13,Y. Ōsako,[]
27,A. Kramarić,"[('sub-out', ""60'"")]",11,S. Zoller,"[('sub-out', ""62'"")]"
14,S. Wagner,"[('sub-out', ""81'"")]",27,A. Modeste,[]
