"
Cruz Azul
","
Necaxa
"
Starting XI
1,José Corona,[],1,M. Barovero,[]
6,J. Velázquez,[],26,Jairo González,[]
2,O. Mendoza,"[('yellow-card', ""30'"")]",2,B. Beckeles,[]
16,A. Aldrete,[],33,M. De Luna,[]
4,J. Domínguez,[],3,M. González,[]
10,C. Giménez,[],22,E. Puch,"[('yellow-card', ""37'""), ('sub-out', ""65'"")]"
8,G. Peñalba,[],7,M. García,"[('sub-out', ""55'"")]"
22,R. Baca,"[('sub-out', ""57'"")]",11,J. Isijara,[]
13,Á. Mena,"[('yellow-card', ""35'""), ('sub-out', ""65'"")]",16,M. Iturra,"[('yellow-card', ""34'"")]"
27,Jorge Benítez,[],18,F. Gallegos,[]
9,J. Rojas,"[('sub-out', ""89'"")]",19,C. Riaño,"[('sub-out', ""55'"")]"
