"
Darmstadt 98
","
Hamburger SV"
Starting XI
31,M. Esser,[],31,C. Mathenia,[]
4,A. Sulu,"[('yellow-card', ""39'"")]",28,G. Jung,[]
23,F. Jungwirth,[],5,J. Djourou,"[('yellow-card', ""43'"")]"
2,L. Guwara,[],6,Douglas Santos,[]
17,S. Sirigu,[],24,G. Sakai,[]
3,A. Milosevic,[],22,M. Ostrzolek,"[('yellow-card', ""83'"")]"
20,M. Heller,[],2,D. Diekmeier,"[('yellow-card', ""90'+"")]"
6,M. Vrančić,[],8,L. Holtby,[]
30,L. Kleinheisler,"[('sub-out', ""74'"")]",17,F. Kostić,"[('sub-out', ""84'"")]"
18,P. Niemeyer,"[('sub-out', ""81'"")]",11,M. Gregoritsch,"[('sub-out', ""74'"")]"
16,A. Colak,"[('sub-out', ""61'"")]",27,N. Müller,"[('yellow-card', ""60'""), ('sub-out', ""89'"")]"
