"
Manchester United
","
Wigan Athletic"
Starting XI
20,S. Romero,"[('sub-out', ""80'"")]",28,J. Haugaard,[]
12,C. Smalling,[],12,C. Connolly,[]
23,L. Shaw,[],23,S. Warnock,[]
5,M. Rojo,[],3,J. Buxton,[]
27,M. Fellaini,"[('sub-out', ""70'"")]",33,D. Burn,"[('yellow-card', ""55'"")]"
22,H. Mkhitaryan,[],16,S. MacDonald,"[('sub-out', ""76'"")]"
8,Mata,[],17,M. Jacobs,[]
24,T. Fosu-Mensah,"[('sub-out', ""68'"")]",8,Sam Morsy,[]
31,B. Schweinsteiger,[],4,D. Perkins,"[('sub-out', ""59'"")]"
10,W. Rooney,[],6,M. Power,[]
11,A. Martial,[],9,W. Grigg,"[('sub-out', ""71'"")]"
