"
Napoli
","
Juventus
"
Starting XI
25,Pepe Reina,[],25,Neto,[]
21,V. Chiricheș,[],19,L. Bonucci,[]
2,E. Hysaj,[],4,M. Benatia,[]
26,K. Koulibaly,"[('yellow-card', ""28'"")]",12,Alex Sandro,[]
31,F. Ghoulam,"[('yellow-card', ""80'"")]",23,Dani Alves,"[('yellow-card', ""88'"")]"
17,M. Hamšík,"[('sub-out', ""75'"")]",6,S. Khedira,[]
42,A. Diawara,"[('yellow-card', ""65'"")]",28,T. Rincón,"[('yellow-card', ""25'""), ('sub-out', ""70'"")]"
20,P. Zieliński,"[('sub-out', ""82'"")]",27,S. Sturaro,"[('sub-out', ""86'"")]"
99,A. Milik,"[('sub-out', ""61'"")]",21,P. Dybala,"[('sub-out', ""76'"")]"
24,L. Insigne,[],7,J. Cuadrado,"[('yellow-card', ""30'"")]"
7,José Callejón,"[('yellow-card', ""30'"")]",9,G. Higuaín,[]
