"
Schalke 04
","
Hertha BSC
"
Starting XI
1,R. Fährmann,[],22,R. Jarstein,[]
6,S. Kolašinac,[],25,J. Brooks,[]
24,H. Badstuber,[],15,S. Langkamp,[]
29,Naldo,[],21,M. Plattenhardt,[]
4,B. Höwedes,[],2,P. Pekarík,[]
18,D. Caligiuri,"[('sub-out', ""82'"")]",28,F. Lustenberger,[]
10,N. Bentaleb,"[('yellow-card', ""85'"")]",5,N. Stark,[]
8,L. Goretzka,"[('sub-out', ""88'"")]",14,V. Stocker,"[('sub-out', ""46'"")]"
21,A. Schöpf,[],24,G. Haraguchi,"[('yellow-card', ""54'""), ('sub-out', ""82'"")]"
17,B. Stambouli,[],19,V. Ibišević,"[('yellow-card', ""60'"")]"
19,G. Burgstaller,"[('sub-out', ""90'+"")]",8,S. Kalou,"[('sub-out', ""73'"")]"
