"
Leicester City
","
Chelsea
"
Starting XI
1,K. Schmeichel,[],13,T. Courtois,[]
25,W. Ndidi,[],30,David Luiz,[]
5,W. Morgan,[],28,Azpilicueta,[]
3,B. Chilwell,[],3,Marcos Alonso,[]
28,C. Fuchs,"[('yellow-card', ""51'"")]",24,G. Cahill,[]
6,R. Huth,"[('sub-out', ""60'"")]",15,V. Moses,[]
11,M. Albrighton,"[('sub-out', ""77'"")]",22,Willian,"[('sub-out', ""84'"")]"
4,D. Drinkwater,[],10,E. Hazard,"[('sub-out', ""79'"")]"
24,N. Mendy,[],7,N. Kanté,[]
9,J. Vardy,[],21,N. Matić,[]
7,A. Musa,"[('sub-out', ""71'"")]",11,Pedro,"[('sub-out', ""84'"")]"
