"
Nice
","
Bastia
"
Starting XI
30,Y. Cardinale,[],16,J. Leca,[]
31,Dante,[],17,M. Peybernes,[]
21,Ricardo Pereira,[],28,F. Marange,[]
29,Dalbert Henrique,[],20,P. Bengtsson,[]
32,M. Sarr,[],29,G. Cioni,[]
25,W. Cyprien,[],18,Y. Cahuzac,"[('yellow-card', ""45'"")]"
6,J. Seri,[],8,G. Danic,"[('sub-out', ""90'+"")]"
13,V. Eysseric,[],14,M. Mostefa,[]
18,R. Walter,[],12,A. Keita,[]
5,Y. Belhanda,[],27,E. Crivelli,"[('sub-out', ""71'"")]"
14,A. Plea,[],13,T. Bifouma,"[('yellow-card', ""28'""), ('sub-out', ""46'"")]"
