"
Pescara
","
Bologna"
Starting XI
31,A. Bizzarri,[],83,A. Mirante,[]
3,C. Biraghi,"[('yellow-card', ""83'"")]",35,V. Torosidis,[]
14,H. Campagnaro,[],28,D. Gastaldello,"[('yellow-card', ""68'"")]"
37,N. Gyömbér,[],25,A. Masina,[]
2,A. Crescenzi,[],20,D. Maietta,"[('sub-out', ""36'"")]"
10,Ahmed Benali,"[('sub-out', ""65'"")]",6,F. Viviani,[]
7,V. Verre,"[('red-card', ""16'"")]",16,Á. Nagy,"[('yellow-card', ""22'"")]"
8,L. Memushaj,[],31,B. Džemaili,"[('sub-out', ""72'"")]"
16,G. Brugman,"[('sub-out', ""46'"")]",7,A. Mounier,[]
9,R. Manaj,"[('sub-out', ""36'"")]",11,L. Krejčí,"[('sub-out', ""84'"")]"
17,G. Caprari,[],10,M. Destro,[]
