"
ADO Den Haag
","
Roda JC
"
Starting XI
22,R. Zwinkels,[],1,B. van Leer,[]
3,T. Meißner,[],3,C. Kum,[]
8,A. Meijers,[],5,A. van Peppen,[]
5,W. Kanon,[],2,M. Milec,"[('yellow-card', ""44'"")]"
28,T. Ebuehi,[],20,D. Werker,[]
2,D. Malone,[],14,A. Ajagun,"[('sub-out', ""46'"")]"
17,D. Bakker,"[('sub-out', ""82'"")]",4,O. Gnjatić,"[('yellow-card', ""25'""), ('sub-out', ""31'"")]"
77,S. Becker,"[('yellow-card', ""56'""), ('sub-out', ""69'"")]",8,A. Auassar,"[('yellow-card', ""52'"")]"
21,E. Duplan,[],19,M. Paulissen,"[('sub-out', ""72'"")]"
23,A. El Khayati,[],9,D. Schahin,[]
9,M. Havenaar,"[('sub-out', ""77'"")]",17,M. Rosheuvel,[]
