"
Cagliari
","
Napoli
"
Starting XI
30,M. Storari,[],25,Pepe Reina,[]
19,F. Pisacane,[],3,I. Strinić,[]
23,L. Ceppitelli,[],2,E. Hysaj,"[('yellow-card', ""62'"")]"
2,Bruno Alves,[],21,V. Chiricheș,[]
20,S. Padoin,"[('yellow-card', ""66'"")]",26,K. Koulibaly,"[('yellow-card', ""39'""), ('sub-out', ""42'"")]"
77,P. Tachtsidis ,"[('sub-out', ""54'"")]",8,Jorginho,[]
3,M. Isla,"[('yellow-card', ""20'"")]",20,P. Zieliński,"[('sub-out', ""70'"")]"
4,D. Dessena,"[('yellow-card', ""74'""), ('sub-out', ""79'"")]",17,M. Hamšík,"[('yellow-card', ""74'"")]"
18,N. Barella,"[('yellow-card', ""36'"")]",24,L. Insigne,[]
22,M. Borriello,"[('sub-out', ""70'"")]",14,D. Mertens,"[('sub-out', ""75'"")]"
25,M. Sau,[],7,José Callejón,[]
