"
Rennes
","
Nantes"
Starting XI
1,B. Costil,"[('yellow-card', ""90'"")]",30,M. Dupé,[]
32,J. Gnagnon,"[('yellow-card', ""73'"")]",15,L. Dubois,[]
24,L. Baal,[],26,K. Djidji,[]
4,Mexer,[],3,Diego Carlos,[]
29,R. Danzé,[],6,Lucas Lima,[]
28,Y. Gourcuff,[],28,V. Rongier,[]
23,A. Hunou,"[('sub-out', ""53'"")]",14,A. Harit,"[('sub-out', ""78'"")]"
21,B. André,[],7,J. Iloki,"[('sub-out', ""67'"")]"
6,G. Fernandes,"[('yellow-card', ""13'""), ('sub-out', ""69'"")]",27,G. Gillet,[]
14,A. Kalulu,"[('sub-out', ""78'"")]",9,E. Sala,[]
10,K. Grosicki,[],10,Y. Bammou,"[('sub-out', ""86'"")]"
