"
Toulouse
","
Nancy
"
Starting XI
40,A. Lafont,[],1,S. Chernik,[]
12,Issiaga Sylla,[],2,C. Lenglet,[]
5,I. Diop,[],4,M. Diagne,[]
6,C. Jullien,[],14,J. Cuffaut,"[('yellow-card', ""53'"")]"
13,C. Michelin,"[('sub-out', ""57'"")]",26,V. Muratori,"[('yellow-card', ""76'"")]"
20,S. Yago,[],18,D. Guidileye,"[('yellow-card', ""12'"")]"
19,Somália,[],19,L. Puyo,[]
4,T. Doumbia,"[('sub-out', ""50'"")]",25,B. Pedretti,"[('sub-out', ""71'"")]"
21,J. Durmaz,"[('sub-out', ""67'"")]",6,Y. Ait Bennasser,[]
11,O. Toivonen,"[('yellow-card', ""72'"")]",10,I. Dia,"[('sub-out', ""60'"")]"
9,M. Braithwaite,[],9,M. Dalé,[]
